chr	peakStart	peakEnd	Gene ID	Gene Name	control score	treat score	fold change	p-value	q-value
chr6	3113326	3113450	ENSG00000137275	RIPK1	0.8034337600709155	0.7994386542509831	0.9950274608580305	0.5628912195478762	1.0
chr6	2834201	2834250	ENSG00000021355	SERPINB1	0.8441310903070063	0.8405113783842173	0.9957119078252733	0.5637809982154327	1.0
chr6	106552826	106552875	ENSG00000057657	PRDM1	0.8361557163554226	0.8413346159804017	1.0061937023495486	0.5651697743789836	1.0
chr6	30653251	30653350	ENSG00000146112	PPP1R18	0.7949369987089578	0.7995870941102602	1.0058496401713022	0.5654623592561531	1.0
chr6	43323726	43323800	ENSG00000171467	ZNF318	0.8486130697755052	0.8447405748283167	0.9954366776978665	0.5666827989150311	1.0
chr6	13977601	13977650	ENSG00000180537	RNF182	0.8368129854529676	0.832650243980057	0.9950254817440993	0.5670234799363929	1.0
chr6	28358576	28358625	ENSG00000158691	ZSCAN12	0.7577578592464584	0.7537067748831581	0.994653853716108	0.5687208730251774	1.0
chr6	116987976	116988050	ENSG00000153975	ZUFSP	0.9377803720927311	0.9350783056001228	0.9971186574457958	0.571045519994469	1.0
chr6	161469926	161469975	ENSG00000085511	MAP3K4	0.885415000635667	0.888453175822148	1.003431357255411	0.5742038334630927	1.0
chr6	116598526	116598575	ENSG00000111817	DSE	0.8517234105109259	0.8548906684691979	1.003718646122891	0.5756888019150281	1.0
chr6	7231026	7231050	ENSG00000124782	RREB1	0.7662617872379907	0.7738023599170234	1.0098407265044664	0.576664752840929	1.0
chr6	144262451	144262475	ENSG00000118495	PLAGL1	0.8220897518625445	0.8287962392408296	1.0081578530362296	0.5780535290044799	1.0
chr6	3114651	3114700	ENSG00000137275	RIPK1	0.7770929117608746	0.7812300402570871	1.0053238530857755	0.5785665545425305	1.0
chr6	136512901	136512975	ENSG00000171408	PDE7B	0.8821057219855905	0.8793941402177017	0.9969260127212585	0.5786166546927307	1.0
chr6	11575701	11575800	ENSG00000205269	TMEM170B	0.8902406436524366	0.8865682052304945	0.9958747800966771	0.5798771744717691	1.0
chr6	32939551	32939600	ENSG00000204256	BRD2	0.6425560584660487	0.6364368460111706	0.9904767648296924	0.5809513216920624	1.0
chr6	158613201	158613350	ENSG00000272047	GTF2H5	0.8890495389718174	0.8914863178998566	1.0027408809309517	0.5814523231940649	1.0
chr6	36822826	36822850	ENSG00000137168	PPIL1	0.8253541618267597	0.8216384856761271	0.9954980827352846	0.582059537014492	1.0
chr6	111913001	111913025	ENSG00000056972	TRAF3IP2	0.7950391877461157	0.7900633602120632	0.9937414059448332	0.583263944625306	1.0
chr6	151687026	151687175	ENSG00000181472	ZBTB2	0.7864038121290984	0.791432141859424	1.0063940810723082	0.5853380908435963	1.0
chr6	30262601	30262625	ENSG00000270604	HCG17	0.8559230305318801	0.8510202314468216	0.994271915919809	0.5876927979030081	1.0
chr6	161470826	161470975	ENSG00000085511	MAP3K4	0.9172053662914644	0.9152406345259764	0.9978579150998298	0.5889693497301105	1.0
chr6	166394826	166394875	ENSG00000112541	PDE10A	0.841234862085038	0.8451574361196501	1.0046628762209044	0.5899954008062116	1.0
chr6	3723026	3723075	ENSG00000168994	PXDC1	0.831577662802588	0.8353150896075263	1.0044943809485483	0.5920214508803098	1.0
chr6	168352476	168352575	ENSG00000130396	MLLT4	0.9061080880663902	0.9033919979332249	0.9970024656341371	0.5952398845291739	1.0
chr6	34846376	34846425	ENSG00000065060	UHRF1BP1	0.8903880952434619	0.8935282954724897	1.0035267769704055	0.595692789886984	1.0
chr6	1313476	1313575	ENSG00000164379	FOXQ1	0.794501345751395	0.7990686717220185	1.0057486698984808	0.5983340698055413	1.0
chr6	38141276	38141300	ENSG00000183826	BTBD9	0.8464697267396647	0.8402804283309511	0.9926881042366951	0.599877154431709	1.0
chr6	37247176	37247250	ENSG00000065491	TBC1D22B	0.8659015310884131	0.8697218966658963	1.0044120092647038	0.600065530996462	1.0
chr6	28097501	28097575	ENSG00000196812	ZSCAN16	0.7283167483835562	0.7318807232105262	1.0048934407108994	0.6010034058082107	1.0
chr6	1312776	1312800	ENSG00000164379	FOXQ1	0.7355354078878582	0.7425418142663714	1.0095255868084347	0.601087574060547	1.0
chr6	153296251	153296325	ENSG00000112029	FBXO5	0.813950440365219	0.8090949436164583	0.9940346530845513	0.601672743814886	1.0
chr6	83877526	83877600	ENSG00000083097	DOPEY1	0.7942914014871112	0.7898067991161677	0.9943539583047893	0.6040294548803057	1.0
chr6	3270876	3271025	ENSG00000180822	PSMG4	0.9258203832752326	0.9237080933558044	0.9977184668240338	0.604093583072562	1.0
chr6	150023201	150023250	ENSG00000131023	LATS1	0.8038119168815614	0.7992238934187905	0.9942921678984676	0.6068450833215598	1.0
chr6	127775076	127775150	ENSG00000214338	SOGA3	0.8044507097930264	0.8083377353594009	1.0048319002259003	0.6077168259350442	1.0
chr6	18129351	18129375	ENSG00000137364	TPMT	0.8392234142778289	0.8338008337608833	0.9935385733707015	0.6080054028001975	1.0
chr6	17707376	17707425	ENSG00000272269	RP11-500C11.3	0.6508518480128864	0.6570727700111094	1.0095581229694839	0.6084062040017996	1.0
chr6	20490476	20490575	ENSG00000112242	E2F3	0.8782093263472179	0.88098989923941	1.0031661846541273	0.6091296501706912	1.0
chr6	82950376	82950500	ENSG00000005700	IBTK	0.9454792650129055	0.9468290271745305	1.0014275957300942	0.610279949619289	1.0
chr6	125284876	125284925	ENSG00000146373	RNF217	0.7446829033638677	0.7533707314886189	1.0116664799010515	0.6105064022981941	1.0
chr6	42236901	42236950	ENSG00000124496	TRERF1	0.7924905915578887	0.7978925712730982	1.0068164591135274	0.6129633136640144	1.0
chr6	42045901	42046175	ENSG00000137413	TAF8	0.9025246118253198	0.9007372746613544	0.9980196250157095	0.6131416701987272	1.0
chr6	31785451	31785650	ENSG00000204389	HSPA1A	0.7724409999831292	0.7747163269255902	1.0029456320191583	0.6138090041993945	1.0
chr6	83076551	83076575	ENSG00000146242	TPBG	0.8248337992415078	0.8290660056321785	1.0051309808043298	0.6157188219250281	1.0
chr6	160872176	160872225	ENSG00000146477	SLC22A3	0.8071826467656135	0.8022978133749584	0.9939482923595687	0.6159192225258291	1.0
chr6	30692051	30692100	ENSG00000196230	TUBB	0.005477659690848134	0.0035264562255599434	0.6437888486303398	0.6169813457100745	1.0
chr6	136871526	136871575	ENSG00000135525	MAP7	0.27667483432766415	0.2837277700754621	1.0254917862874555	0.6182639095552008	1.0
chr6	125404276	125404500	ENSG00000146373	RNF217	0.9087263572491415	0.9107871418369945	1.0022677724393196	0.6184422660899137	1.0
chr6	147705951	147706100	ENSG00000164506	STXBP5	0.8946204753823686	0.8972094123351818	1.0028938941417664	0.6184703221740259	1.0
chr6	7232026	7232075	ENSG00000124782	RREB1	0.7875975475443386	0.793850525267443	1.0079393057312083	0.6202659115572029	1.0
chr6	139487701	139487750	ENSG00000112406	HECA	0.8136404786943026	0.8085648418385971	0.9937618186550273	0.6208330452574696	1.0
chr6	170626876	170627050	ENSG00000112584	FAM120B	0.8647367490054039	0.8621558124482408	0.9970153499777458	0.6213260307354401	1.0
chr6	42796401	42796450	ENSG00000112624	GLTSCR1L	0.7652537862570288	0.7708596150753778	1.0073254506139302	0.6218891564236909	1.0
chr6	163991951	163992150	ENSG00000112531	QKI	0.9402470204294576	0.9417784953063193	1.0016288005636669	0.6226065905745586	1.0
chr6	42047601	42047675	ENSG00000137413	TAF8	0.866240684136065	0.8702012330247846	1.0045721113788018	0.6232558885211538	1.0
chr6	127795051	127795125	ENSG00000214338	SOGA3	0.7883632463769544	0.792848046249364	1.005688748039714	0.6247047848649451	1.0
chr6	170067826	170067850	ENSG00000184465	WDR27	0.820501079253062	0.8159108996734924	0.9944056385839879	0.6266787307828349	1.0
chr6	166319901	166319950	ENSG00000112541	PDE10A	0.8892505311943829	0.8923241958637622	1.0034564664979744	0.6276266256246236	1.0
chr6	97676901	97677000	ENSG00000146263	MMS22L	0.8972130254656498	0.9003274410281882	1.0034712108207768	0.6294342390438487	1.0
chr6	43752976	43753100	ENSG00000112715	VEGFA	0.9083516606233556	0.910209091251115	1.002044836497007	0.6300594889183477	1.0
chr6	3272376	3272425	ENSG00000180822	PSMG4	0.896372652258508	0.8988414874476978	1.002754250905546	0.6314562811059308	1.0
chr6	52532226	52532250	ENSG00000216775	RP1-152L7.5	0.7866336180716524	0.7929889388333267	1.0080791369904245	0.6338470602734867	1.0
chr6	3114101	3114175	ENSG00000137275	RIPK1	0.75634058034766	0.7516369599242966	0.9937810815053697	0.6342017693369044	1.0
chr6	26171226	26171325	ENSG00000158373	HIST1H2BD	0.5950984871451549	0.590859795904883	0.9928773281535196	0.6345464583702822	1.0
chr6	56437651	56437675	ENSG00000151914	DST	0.8987267132378994	0.8956370011912895	0.9965621228332265	0.634915195475756	1.0
chr6	153296401	153296725	ENSG00000112029	FBXO5	0.9153889127746366	0.9164232259272316	1.0011299166268683	0.6365725084443803	1.0
chr6	15521976	15522025	ENSG00000008083	JARID2	0.7842888416519719	0.7882060554047166	1.0049946059980832	0.6372418464510556	1.0
chr6	158734151	158734200	ENSG00000130338	TULP4	0.8399166061318982	0.8434163062247476	1.004166723300027	0.6376767157547938	1.0
chr6	144416326	144416425	ENSG00000169976	SF3B5	0.8909917113537749	0.8921362099267713	1.001284522132375	0.6377468559650742	1.0
chr6	74304776	74304800	ENSG00000119899	SLC17A5	0.8385651547899536	0.8436468999482934	1.0060600480825044	0.6378089801513225	1.0
chr6	90353326	90353400	ENSG00000112159	MDN1	0.878706328570247	0.8760703606427923	0.9970001719098306	0.6379973567160754	1.0
chr6	158094251	158094300	ENSG00000175048	ZDHHC14	0.8246217231232456	0.8212093930185155	0.9958619449269346	0.638704770836903	1.0
chr6	3273301	3273525	ENSG00000180822	PSMG4	0.9038781529611398	0.9057330171132653	1.0020521174740742	0.6414462510558606	1.0
chr6	138584351	138584400	ENSG00000112379	KIAA1244	0.8576335639595957	0.8545451722547033	0.9963989379209535	0.6424803181559938	1.0
chr6	150001476	150001500	ENSG00000131023	LATS1	0.6886899410194423	0.6904082503797956	1.0024950405952058	0.6441977513048585	1.0
chr6	79650751	79650850	ENSG00000146243	IRAK1BP1	0.8373930656196792	0.8344612976139383	0.9964989344596836	0.6462899335772209	1.0
chr6	28245576	28245650	ENSG00000197062	RP5-874C20.3	0.6999794511630963	0.7060137255975143	1.0086206451123547	0.6475724974223472	1.0
chr6	101296176	101296375	ENSG00000112249	ASCC3	0.9640079964066053	0.9647284512912011	1.0007473536394733	0.6476686897107318	1.0
chr6	43323001	43323100	ENSG00000171467	ZNF318	0.8437432213206195	0.8470828030957588	1.0039580546435825	0.6487448409370331	1.0
chr6	28542926	28543000	ENSG00000232040	SCAND3	0.7590839646149353	0.7560130759829458	0.9959544809597614	0.6490173857541225	1.0
chr6	88221251	88221450	ENSG00000164414	SLC35A1	0.9203167733783699	0.9183622049785556	0.9978762003949582	0.649522395268141	1.0
chr6	109802801	109802875	ENSG00000112365	ZBTB24	0.8531892880472914	0.8568958429859538	1.004344352408767	0.651115580044509	1.0
chr6	15496876	15496950	ENSG00000008083	JARID2	0.7651393899982945	0.7611375107169792	0.9947697382547196	0.6526907287668049	1.0
chr6	150184801	150184900	ENSG00000120256	LRP11	0.8406554442821708	0.8432519027695891	1.0030886119932707	0.6546766987207427	1.0
chr6	26124726	26124775	ENSG00000180573	HIST1H2AC	0.7624531513346017	0.7664897702768518	1.005294251765088	0.6549572595618641	1.0
chr6	41755026	41755075	ENSG00000124593	PRICKLE4	0.7055426443334254	0.7130314837140576	1.0106142972941166	0.6549973396820243	1.0
chr6	35263151	35263175	ENSG00000065029	ZNF76	0.9115156628216561	0.9142459888901004	1.002995369339011	0.6554482410338266	1.0
chr6	127768101	127768275	ENSG00000214338	SOGA3	0.8962388642351906	0.8978100599162591	1.0017530992503982	0.655508361214067	1.0
chr6	157099901	157099925	ENSG00000049618	ARID1B	0.8239241660732768	0.8318885127294472	1.0096663588520864	0.6557849140431723	1.0
chr6	132272451	132272525	ENSG00000227220	RP11-69I8.3	0.9815647965943921	0.9796177158721653	0.9980163502919193	0.658127597066536	1.0
chr6	26393251	26393275	ENSG00000124508	BTN2A2	0.7495712367837538	0.7573059172126225	1.0103188063379493	0.6586566546526507	1.0
chr6	138740576	138740600	ENSG00000051620	HEBP2	0.6918215561765809	0.697884300000437	1.00876345029976	0.6599933266599933	1.0
chr6	3851101	3851150	ENSG00000145945	FAM50B	0.8196147207976873	0.8160038393792749	0.995594416099679	0.6616065514964414	1.0
chr6	136681851	136681875	ENSG00000135525	MAP7	0.5673822164043724	0.5771758976481753	1.0172611706194594	0.6622197773348925	1.0
chr6	7580101	7580175	ENSG00000096696	DSP	0.7961705372449251	0.7990236504114494	1.0035835452746056	0.6624562500438377	1.0
chr6	28872151	28872300	ENSG00000204713	TRIM27	0.9300256053868042	0.9316823431553595	1.001781389414398	0.6627748869991112	1.0
chr6	86324551	86324625	ENSG00000271793	RP11-321N4.5	0.9275450798158338	0.9291498909149546	1.0017301704618382	0.6632678724770816	1.0
chr6	31626901	31626925	ENSG00000204439	C6orf47	0.6563472626355285	0.6499929457539146	0.9903186662863521	0.6636185735284834	1.0
chr6	43581676	43581875	ENSG00000170734	POLH	0.906900606071034	0.9050004042413239	0.9979047297829667	0.665538411284157	1.0
chr6	166320351	166320400	ENSG00000112541	PDE10A	0.8559270940215594	0.8601651746534212	1.0049514504932298	0.6658350041733425	1.0
chr6	33423551	33423575	ENSG00000213588	ZBTB9	0.6973073620277651	0.7018823242019726	1.0065608975658933	0.666931195459724	1.0
chr6	17760201	17760250	ENSG00000137177	KIF13A	0.8419636018239619	0.8451508936467884	1.0037855458548586	0.6669472275077881	1.0
chr6	142468401	142468425	ENSG00000009844	VTA1	0.7586805341657212	0.7630321943805198	1.0057358268979233	0.6678350021693366	1.0
chr6	146875826	146875950	ENSG00000118508	RAB32	0.8952119414312207	0.8967597214591052	1.0017289537329115	0.670734798862927	1.0
chr6	24720826	24720925	ENSG00000112308	C6orf62	0.9364245499693519	0.9376284788672506	1.001285665671557	0.6707929150371593	1.0
chr6	121770551	121770700	ENSG00000152661	GJA1	0.8303852701049471	0.8319072478153343	1.0018328573075421	0.6708570432294156	1.0
chr6	109802401	109802450	ENSG00000112365	ZBTB24	0.8730429672258948	0.8701149652755273	0.9966462109423191	0.6721095469844218	1.0
chr6	43323576	43323650	ENSG00000171467	ZNF318	0.8327498744624229	0.8295896485062778	0.9962050718312204	0.6734622510398286	1.0
chr6	3723826	3723875	ENSG00000168994	PXDC1	0.7128470774861357	0.7184445215957318	1.0078522368771372	0.6762939115291468	1.0
chr6	90039401	90039425	ENSG00000198833	UBE2J1	0.9155853632749292	0.9133597727888173	0.9975692157439572	0.6766987207427648	1.0
chr6	37448201	37448225	ENSG00000137200	CMTR1	0.8694077216604561	0.8655454049062375	0.9955575311122817	0.67694521348175	1.0
chr6	7246926	7247000	ENSG00000124782	RREB1	0.8474109799583609	0.8446581315836196	0.9967514601063151	0.6772097422748073	1.0
chr6	13621301	13621375	ENSG00000225921	NOL7	0.7001559515511142	0.7036425288004325	1.0049797152214364	0.6775023271519768	1.0
chr6	7231126	7231200	ENSG00000124782	RREB1	0.8159217741580036	0.813812199583439	0.9974144891809738	0.6776927077227377	1.0
chr6	32905026	32905075	ENSG00000242574	HLA-DMB	0.8233306527704105	0.8205236441128062	0.9965906666438823	0.6780333887440995	1.0
chr6	166354151	166354200	ENSG00000112541	PDE10A	0.9483080002178754	0.9500110920515578	1.0017959268858758	0.6790714638562486	1.0
chr6	32944476	32944600	ENSG00000204256	BRD2	0.9424371059968715	0.9431637324636312	1.0007710079135637	0.6791957122287453	1.0
chr6	53428851	53428900	ENSG00000001084	GCLC	0.46014366000694285	0.46644618978428026	1.0136968740963253	0.6803520236953671	1.0
chr6	102516476	102516600	ENSG00000164418	GRIK2	0.8854867121028089	0.8827262756091145	0.9968825771680536	0.6808630452274096	1.0
chr6	87965076	87965100	ENSG00000188994	ZNF292	0.8168854595743117	0.8126469284068865	0.9948113519248659	0.6810814818822827	1.0
chr6	42980051	42980200	ENSG00000124733	MEA1	0.9080956108884605	0.9072520311461094	0.9990710452377083	0.6819812805798792	1.0
chr6	38120476	38120525	ENSG00000156639	ZFAND3	0.7880320148481842	0.7903297273236196	1.0029157603144818	0.6819872925979032	1.0
chr6	42713276	42713350	ENSG00000124659	TBCC	0.8057998500340561	0.8088766870087946	1.0038183637966778	0.6844361879396914	1.0
chr6	109484176	109484200	ENSG00000183137	CEP57L1	0.8654554546245148	0.8697623891465387	1.0049764947450617	0.6844662480298116	1.0
chr6	28195051	28195075	ENSG00000137185	ZSCAN9	0.8134844370783925	0.8092220917043665	0.9947603848583336	0.6848169490812134	1.0
chr6	134350101	134350150	ENSG00000146411	SLC2A12	0.7508859097260824	0.7564985301101991	1.0074746646746429	0.6855644433222011	1.0
chr6	143074576	143074625	ENSG00000010818	HIVEP2	0.8019012457362706	0.7984050588118901	0.9956401278299917	0.6858690522354186	1.0
chr6	32948476	32948500	ENSG00000204256	BRD2	0.8282485912412269	0.8316885354559767	1.0041532750567008	0.6883820757694632	1.0
chr6	111588151	111588400	ENSG00000173214	KIAA1919	0.8270157725929749	0.8231350822585376	0.9953075981582915	0.6907087267447628	1.0
chr6	3114226	3114425	ENSG00000137275	RIPK1	0.8353670923675259	0.8334792947361533	0.9977401580112255	0.6992097202307412	1.0
chr6	42833101	42833175	ENSG00000112624	GLTSCR1L	0.8331585149995974	0.8362773219525889	1.0037433536318032	0.6993399806212619	1.0
chr6	30653101	30653150	ENSG00000146112	PPP1R18	0.8018695710805129	0.8047955372800628	1.00364893033116	0.7002297592888184	1.0
chr6	139488201	139488275	ENSG00000112406	HECA	0.8673455549450555	0.8641492477715647	0.996314839967453	0.7022337652968283	1.0
chr6	132211876	132211950	ENSG00000197594	ENPP1	0.9249171844645278	0.9267872811892981	1.0020219072109176	0.7032638243849455	1.0
chr6	44222876	44222925	ENSG00000157593	SLC35B2	0.8659203697017587	0.8642425754729591	0.9980624151047776	0.7042397753108464	1.0
chr6	170844301	170844325	ENSG00000008018	PSMB1	0.858346257649633	0.8565147373014018	0.9978662220148238	0.7044942840738636	1.0
chr6	11135626	11135650	ENSG00000224531	SMIM13	0.6766882108897951	0.6706010685686209	0.9910045095758797	0.7063960857754652	1.0
chr6	26377176	26377200	ENSG00000186470	BTN3A2	0.8515359934218887	0.8542452763703556	1.0031816423138846	0.7065363661960259	1.0
chr6	41755401	41755450	ENSG00000124593	PRICKLE4	0.8368792401701656	0.8349396195009612	0.9976823171419451	0.7077187297407518	1.0
chr6	75893076	75893100	ENSG00000111799	COL12A1	0.8953579866694603	0.8980597530306608	1.0030175263988546	0.7082618153689225	1.0
chr6	42835976	42836000	ENSG00000112624	GLTSCR1L	0.6992001384113815	0.694849076655405	0.9937770868211463	0.7088550011472934	1.0
chr6	170891226	170891300	ENSG00000071994	PDCD2	0.8225284385218978	0.8251344367035327	1.0031682773015336	0.7103018934850767	1.0
chr6	136664776	136664850	ENSG00000135525	MAP7	0.8592968844130843	0.857805606610908	0.9982645371707651	0.7106966826686546	1.0
chr6	30867101	30867225	ENSG00000204580	DDR1	0.9298731046110319	0.9311019713792087	1.0013215424363637	0.7114822530237945	1.0
chr6	28201051	28201125	ENSG00000137185	ZSCAN9	0.7711596740463639	0.7685242227571935	0.9965824830085552	0.7135002870738606	1.0
chr6	36455851	36455900	ENSG00000112078	KCTD20	0.851557322247602	0.8539519618258237	1.0028120709148518	0.7139030922814706	1.0
chr6	12125876	12125950	ENSG00000095951	HIVEP1	0.8101689353791997	0.8129078080626004	1.0033806192311223	0.7141395649904159	1.0
chr6	26171376	26171525	ENSG00000158373	HIST1H2BD	0.7280389342953519	0.7323393258681702	1.0059068153779172	0.7158189220251282	1.0
chr6	3850876	3850900	ENSG00000145945	FAM50B	0.831779097569446	0.8293615909156848	0.9970935712849416	0.7166906646386126	1.0
chr6	150001226	150001275	ENSG00000131023	LATS1	0.8657923736224308	0.868472769035356	1.003095887067832	0.7170654137621104	1.0
chr6	16305176	16305225	ENSG00000124788	ATXN1	0.8293386146366685	0.8323486440498097	1.0036294335751628	0.7175283391499607	1.0
chr6	42236226	42236275	ENSG00000124496	TRERF1	0.848739563584821	0.8457113899474961	0.996432152138007	0.7186666145625105	1.0
chr6	99729026	99729125	ENSG00000146267	FAXC	0.8701170632689659	0.8729854302713996	1.0032965299998342	0.7195363531699868	1.0
chr6	30679976	30680000	ENSG00000137337	MDC1	0.8243160831662562	0.8213143616231892	0.9963585309029309	0.72137603068534	1.0
chr6	153292351	153292425	ENSG00000112029	FBXO5	0.8763515369337137	0.8737355083138689	0.9970148638878434	0.7214141067994921	1.0
chr6	86181026	86181125	ENSG00000135318	NT5E	0.8548969834988628	0.8521521293244462	0.9967892573872671	0.7214561909256604	1.0
chr6	57013151	57013225	ENSG00000112200	ZNF451	0.8820840258872831	0.8797816251371158	0.997389816975938	0.7240193146099052	1.0
chr6	19803851	19803875	ENSG00000226786	RP1-167F1.2	0.7745451972322518	0.7677951147950597	0.9912851019394184	0.7243439635832029	1.0
chr6	111696801	111696875	ENSG00000009413	REV3L	0.8218154570364326	0.8246658251688108	1.0034683798022699	0.7263800336873409	1.0
chr6	28244176	28244200	ENSG00000197062	RP5-874C20.3	0.7498217547326177	0.7542943152130561	1.0059648315779173	0.7264822379937496	1.0
chr6	17629351	17629500	ENSG00000124789	NUP153	0.8957245532958849	0.8969967550590844	1.0014203046667844	0.7268048829610391	1.0
chr6	10983901	10984000	ENSG00000197977	ELOVL2	0.9355009026583095	0.9369051432473263	1.0015010574388827	0.7277487697908118	1.0
chr6	37349026	37349050	ENSG00000112130	RNF8	0.7950786126964305	0.7907735470887449	0.994585358555822	0.7284441598755913	1.0
chr6	136552301	136552350	ENSG00000146410	MTFR2	0.9028114526277907	0.9004240951312541	0.9973556411035905	0.7290854417981545	1.0
chr6	127794876	127794950	ENSG00000214338	SOGA3	0.8533763727662059	0.8555183616833638	1.002510016664997	0.7325483641799958	1.0
chr6	34826201	34826275	ENSG00000065060	UHRF1BP1	0.8175450204808383	0.8147246962209425	0.9965502520482149	0.7363199034870707	1.0
chr6	34826951	34827075	ENSG00000065060	UHRF1BP1	0.8990179534581799	0.896809735724411	0.99754374456564	0.7366385404423442	1.0
chr6	11575876	11575925	ENSG00000205269	TMEM170B	0.9086233773892877	0.9108407318337978	1.002440344921436	0.7369291213135057	1.0
chr6	30640751	30640775	ENSG00000204560	DHX16	0.8609531602747904	0.8587184514949392	0.9974043782136325	0.7373299225151076	1.0
chr6	82459826	82459900	ENSG00000112773	FAM46A	0.9007321542044098	0.9024785358342177	1.0019388467722132	0.7382377372367362	1.0
chr6	83905951	83906000	ENSG00000013392	RWDD2A	0.7492217035523621	0.752841994810983	1.0048320693880806	0.7396124853582311	1.0
chr6	3273176	3273275	ENSG00000180822	PSMG4	0.9503596753114437	0.9513932222305681	1.0010875323795547	0.7397447497547598	1.0
chr6	163984576	163984625	ENSG00000112531	QKI	0.9421551019180928	0.9434142976519526	1.0013365057741515	0.7398209019830642	1.0
chr6	126360001	126360075	ENSG00000066651	TRMT11	0.871483145005964	0.8731531092884445	1.0019162324504498	0.7408830251673094	1.0
chr6	134491376	134491425	ENSG00000118515	SGK1	0.835034528363034	0.8365988180739589	1.0018733233869879	0.7438669901132363	1.0
chr6	28543526	28543575	ENSG00000232040	SCAND3	0.7499442584141556	0.7465420621755889	0.995463401178961	0.7447748048348649	1.0
chr6	57012151	57012200	ENSG00000112200	ZNF451	0.8510687528221642	0.8481979824816506	0.9966268643620223	0.7450413376339302	1.0
chr6	170627426	170627450	ENSG00000112584	FAM120B	0.7505530923667768	0.7464279159314032	0.9945038179479544	0.7458389320251182	1.0
chr6	34840301	34840425	ENSG00000065060	UHRF1BP1	0.8876438549765224	0.8859679472944586	0.9981119593487096	0.7468770071372673	1.0
chr6	76023926	76023975	ENSG00000118407	FILIP1	0.554430287309001	0.5474019336499721	0.9873232869489473	0.7474802129456785	1.0
chr6	33372976	33373050	ENSG00000237649	KIFC1	0.8768083513872185	0.8781044703806734	1.0014782238232611	0.7484361238114992	1.0
chr6	116758226	116758425	ENSG00000111817	DSE	0.8250058339874364	0.8270610911695329	1.0024912032102402	0.7485343201058917	1.0
chr6	41566851	41566925	ENSG00000137166	FOXP4	0.8451979476231873	0.8432687802851896	0.9977174964238581	0.7489752014276538	1.0
chr6	32936451	32936475	ENSG00000204257	HLA-DMA	0.8710235117633237	0.8678475837310545	0.9963537975848209	0.7509391273155037	1.0
chr6	138584601	138584625	ENSG00000112379	KIAA1244	0.8178784981852012	0.8138167192400414	0.9950337624058188	0.7514902289677065	1.0
chr6	83878876	83878950	ENSG00000083097	DOPEY1	0.9296174547958036	0.9279714744475154	0.9982294003411868	0.7516946375805235	1.0
chr6	30166626	30166650	ENSG00000234127	TRIM26	0.6884384343959173	0.6833941761980019	0.9926728986269606	0.7537747958168378	1.0
chr6	4021626	4021700	ENSG00000112739	PRPF4B	0.8009836278364183	0.7982233003450905	0.9965538278244415	0.7538749961172384	1.0
chr6	26104151	26104225	ENSG00000197061	HIST1H4C	0.9109597175698076	0.912085964017185	1.0012363295825877	0.7539210882554226	1.0
chr6	147885701	147885800	ENSG00000203727	SAMD5	0.8960588268464522	0.8975350212893294	1.001647430278738	0.7548810071332593	1.0
chr6	42832951	42833025	ENSG00000112624	GLTSCR1L	0.8512627850605521	0.8537448529287099	1.0029157481235143	0.7550293035778521	1.0
chr6	35263501	35263550	ENSG00000065029	ZNF76	0.913941643843044	0.9120189279012101	0.9978962377359795	0.7552517482447413	1.0
chr6	41566651	41566700	ENSG00000137166	FOXP4	0.8046567822984521	0.8067994808328472	1.0026628726452471	0.7584962339717094	1.0
chr6	158924776	158924825	ENSG00000130338	TULP4	0.8109785210518092	0.8131454921366992	1.002672044978552	0.7591836080324569	1.0
chr6	143825251	143825400	ENSG00000001036	FUCA2	0.8899673140584604	0.8913314512764617	1.0015327947402703	0.7593679765851938	1.0
chr6	79787076	79787100	ENSG00000146247	PHIP	0.6600841077840532	0.6667261241946021	1.0100623789184178	0.760209659108558	1.0
chr6	49426851	49426975	ENSG00000146085	MUT	0.9115648169183546	0.912954154577783	1.0015241238293127	0.7622136651165681	1.0
chr6	7231826	7231900	ENSG00000124782	RREB1	0.7045900326148036	0.702762670123259	0.997406488302477	0.7625022419817215	1.0
chr6	14135426	14135475	ENSG00000112149	CD83	0.8178701665782717	0.8146504302844776	0.9960632672209275	0.7625503381259137	1.0
chr6	83905826	83905925	ENSG00000013392	RWDD2A	0.8551875441917391	0.8531875979944934	0.9976613946135804	0.7645463281098916	1.0
chr6	71234801	71234850	ENSG00000082269	FAM135A	0.7923507239868752	0.7904512695873865	0.9976027605680333	0.7646264883502121	1.0
chr6	119136026	119136075	ENSG00000111877	MCM9	0.7999729375660974	0.8018419676526596	1.0023363666429126	0.7648669690711732	1.0
chr6	80409301	80409350	ENSG00000198478	SH3BGRL2	0.939640934843655	0.9382290250701816	0.9984973943544634	0.7653699745791838	1.0
chr6	24547351	24547425	ENSG00000137261	KIAA0319	0.8551911816159324	0.8565395954838306	1.0015767396774955	0.7657848038228419	1.0
chr6	24596401	24596425	ENSG00000137261	KIAA0319	0.8734146782748172	0.870535240660935	0.996703241100127	0.765814863912962	1.0
chr6	43307651	43307725	ENSG00000171467	ZNF318	0.7232599866310605	0.7203687270851946	0.9960024616330106	0.7662878093308524	1.0
chr6	26138401	26138450	ENSG00000180573	HIST1H2AC	0.6000630051929898	0.6041655509071456	1.0068368582609695	0.7676605534463392	1.0
